ID	count	% overlapping fragments on this gene	TE superfamily	NBPS	gene length	percOfGeneLengthOverlappingTEsuperfam	Products
ACHA01MRNA0007742	3	0.00516013622759641	L2	571	4676	12.2112917023097	Death-associated protein kinase 3; 
ACHA01MRNA0037828	8	0.0137603632735904	L2	2526	20688	12.2099767981439	Cell adhesion molecule 2; 
ACHA01MRNA0018309	5	0.00860022704599401	L2	1283	10508	12.2097449562238	Occludin; 
ACHA01MRNA0008840	1	0.0017200454091988	L2	412	3375	12.2074074074074	Purine nucleoside phosphorylase; 
ACHA01MRNA0040899	3	0.00516013622759641	L2	1129	9250	12.2054054054054	Protease-associated domain-containing protein 1; 
ACHA01MRNA0037017	6	0.0103202724551928	L2	1729	14169	12.2026960265368	Nibrin; 
ACHA01MRNA0029673	5	0.00860022704599401	L2	849	6958	12.2017821212992	Growth hormone secretagogue receptor type 1; 
ACHA01MRNA0040267	4	0.00688018163679521	L2	3167	25959	12.200007704457	Period circadian protein homolog 3; 
ACHA01MRNA0037642	2	0.00344009081839761	L2	340	2787	12.1994976677431	Alpha-soluble NSF attachment protein; 
ACHA01MRNA0024061	4	0.00688018163679521	L2	1212	9936	12.1980676328502	Coiled-coil domain-containing protein 152; 
ACHA01MRNA0004422	4	0.00688018163679521	L2	1475	12096	12.1941137566138	Netrin receptor UNC5A; 
ACHA01MRNA0002058	1	0.0017200454091988	L2	974	7989	12.1917636750532	Protocadherin beta-18; 
ACHA01MRNA0005532	2	0.00344009081839761	L2	284	2330	12.1888412017167	Rap guanine nucleotide exchange factor 4; 
ACHA01MRNA0018180	5	0.00860022704599401	L2	831	6818	12.1883250220006	G2/M phase-specific E3 ubiquitin-protein ligase; 
ACHA01MRNA0027198	6	0.0103202724551928	L2	2950	24217	12.1815253747368	Zinc transporter ZIP13; 
ACHA01MRNA0031627	1	0.0017200454091988	L2	576	4729	12.1801649397336	Copine-1; 
ACHA01MRNA0039415	6	0.0103202724551928	L2	2051	16843	12.1771655880781	Cadherin-related family member 1; 
ACHA01MRNA0015048	2	0.00344009081839761	L2	791	6496	12.176724137931	Rho guanine nucleotide exchange factor 37; 
ACHA01MRNA0001780	7	0.0120403178643916	L2	4251	34917	12.174585445485	Repetitive proline-rich cell wall protein; 
ACHA01MRNA0028188	9	0.0154804086827892	L2	2171	17833	12.1740593282117	Transcription factor 19-like protein; 
ACHA01MRNA0023630	2	0.00344009081839761	L2	1352	11111	12.1681216812168	Carbon catabolite repressor protein 4 homolog 3; 
ACHA01MRNA0029670	2	0.00344009081839761	L2	1357	11156	12.163858013625	Ubiquitin-conjugating enzyme E2 A; 
ACHA01MRNA0012907	1	0.0017200454091988	L2	1366	11233	12.1605982373364	TERF1-interacting nuclear factor 2; 
ACHA01MRNA0022846	6	0.0103202724551928	L2	3063	25197	12.1562090725086	C-type lectin LmsL; 
ACHA01MRNA0038152	1	0.0017200454091988	L2	781	6425	12.1556420233463	Cofilin-2; 
ACHA01MRNA0010192	3	0.00516013622759641	L2	470	3869	12.1478418195916	Actin-related protein 2/3 complex subunit 5; 
ACHA01MRNA0020945	2	0.00344009081839761	L2	507	4176	12.1408045977012	Putative pre-mRNA-splicing factor ATP-dependent RNA helicase PRP1; 
ACHA01MRNA0040308	6	0.0103202724551928	L2	1874	15436	12.140450894014	Acyl-coenzyme A thioesterase 1; 
ACHA01MRNA0006581	2	0.00344009081839761	L2	704	5799	12.1400241420935	11-beta-hydroxysteroid dehydrogenase-like 4A; 
ACHA01MRNA0031035	4	0.00688018163679521	L2	1340	11038	12.1398804131183	Riboflavin transporter 2; 
ACHA01MRNA0021911	6	0.0103202724551928	L2	1787	14722	12.1382964271159	Muscle-related coiled-coil protein; 
ACHA01MRNA0022355	1	0.0017200454091988	L2	708	5833	12.137836447797	Kremen protein 1; 
ACHA01MRNA0002933	3	0.00516013622759641	L2	976	8041	12.1377938067405	REST corepressor 3; 
ACHA01MRNA0027715	3	0.00516013622759641	L2	1361	11213	12.1376973156158	Endophilin-A1; 
ACHA01MRNA0023780	1	0.0017200454091988	L2	1083	8926	12.1330943311674	Spermatogenesis-associated protein 7 homolog; 
ACHA01MRNA0021779	6	0.0103202724551928	L2	1188	9793	12.131114061064	Semaphorin-3C; 
ACHA01MRNA0016882	10	0.017200454091988	L2	3353	27658	12.1230746980982	Protein spinster homolog 2; 
ACHA01MRNA0010864	2	0.00344009081839761	L2	1464	12077	12.1222157820651	Solute carrier organic anion transporter family member 2B1; 
ACHA01MRNA0007495	2	0.00344009081839761	L2	773	6377	12.1216873137839	NEDD4-like E3 ubiquitin-protein ligase WWP1; 
ACHA01MRNA0027893	1	0.0017200454091988	L2	260	2145	12.1212121212121	Transitional endoplasmic reticulum ATPase TER94; 
ACHA01MRNA0000272	4	0.00688018163679521	L2	1541	12714	12.1204970898222	Extracellular matrix protein 1; 
ACHA01MRNA0034620	1	0.0017200454091988	L2	780	6436	12.119328775637	Chromosome transmission fidelity protein 18 homolog; 
ACHA01MRNA0029558	9	0.0154804086827892	L2	2274	18766	12.1176595971438	Cytoplasmic dynein 1 light intermediate chain 2; 
ACHA01MRNA0017037	3	0.00516013622759641	L2	2055	16971	12.1088916386777	Sorting nexin-13; 
ACHA01MRNA0017400	3	0.00516013622759641	L2	1118	9235	12.1061180292366	Ankyrin repeat domain-containing protein 6; 
ACHA01MRNA0009875	5	0.00860022704599401	L2	2557	21127	12.1029961660435	Ornithine decarboxylase antizyme 2; 
ACHA01MRNA0033313	1	0.0017200454091988	L2	346	2859	12.1021336131515	Pre-mRNA-processing factor 39; 
ACHA01MRNA0014674	4	0.00688018163679521	L2	1394	11521	12.0996441281139	Protein salvador homolog 1; 
ACHA01MRNA0033857	1	0.0017200454091988	L2	620	5126	12.0952009364027	Synaptotagmin-like protein 1; 
ACHA01MRNA0014627	5	0.00860022704599401	L2	775	6409	12.0923701045405	Transmembrane protein 163; 
ACHA01MRNA0014426	2	0.00344009081839761	L2	717	5931	12.089023773394	E3 ubiquitin-protein ligase UBR3; 
ACHA01MRNA0004926	3	0.00516013622759641	L2	2473	20458	12.0881806628214	Poly [ADP-ribose] polymerase 1; 
ACHA01MRNA0016797	6	0.0103202724551928	L2	1047	8663	12.0858824887452	Lysophosphatidic acid receptor 6; 
ACHA01MRNA0016322	2	0.00344009081839761	L2	2421	20038	12.0820441161793	Gamma-aminobutyric acid receptor subunit delta; 
ACHA01MRNA0011594	3	0.00516013622759641	L2	2907	24063	12.0807879316793	NA
ACHA01MRNA0021666	11	0.0189204995011868	L2	1648	13644	12.078569334506	Gamma-aminobutyric acid receptor subunit beta-1; 
ACHA01MRNA0004255	3	0.00516013622759641	L2	983	8141	12.0746836997912	Semaphorin-4F; 
ACHA01MRNA0021832	6	0.0103202724551928	L2	3694	30610	12.0679516497877	Protein FAM184B; 
ACHA01MRNA0026244	1	0.0017200454091988	L2	383	3174	12.0667926906112	BMP-binding endothelial regulator protein; 
ACHA01MRNA0002616	2	0.00344009081839761	L2	497	4119	12.0660354454965	Flotillin-2; 
ACHA01MRNA0011948	4	0.00688018163679521	L2	1020	8454	12.0652945351313	Sialic acid-binding Ig-like lectin 9; 
ACHA01MRNA0040780	3	0.00516013622759641	L2	1453	12048	12.0600929614874	Endoplasmic reticulum-Golgi intermediate compartment protein 2; 
ACHA01MRNA0006546	2	0.00344009081839761	L2	562	4660	12.0600858369099	Uncharacterized protein C1711.08; 
ACHA01MRNA0003836	4	0.00688018163679521	L2	839	6957	12.0597958890326	Coiled-coil domain-containing protein 92; 
ACHA01MRNA0004899	9	0.0154804086827892	L2	2749	22798	12.0580752697605	NA
ACHA01MRNA0014370	3	0.00516013622759641	L2	338	2804	12.0542082738944	THO complex subunit 3; 
ACHA01MRNA0032756	2	0.00344009081839761	L2	1223	10146	12.0540114330771	Ras-related protein ced-10; 
ACHA01MRNA0027770	2	0.00344009081839761	L2	1844	15298	12.0538632500981	Polyhomeotic-like protein 2; 
ACHA01MRNA0030806	1	0.0017200454091988	L2	559	4638	12.0526088831393	T-box transcription factor TBX10; 
ACHA01MRNA0028853	3	0.00516013622759641	L2	1231	10214	12.0520853730174	Kinesin-like protein KIF1C; 
ACHA01MRNA0028802	6	0.0103202724551928	L2	1702	14124	12.0504106485415	Regulator of G-protein signaling 5; 
ACHA01MRNA0040380	1	0.0017200454091988	L2	271	2249	12.0497999110716	Transcription factor EC; 
ACHA01MRNA0021521	2	0.00344009081839761	L2	709	5884	12.0496261046907	Cell surface A33 antigen; 
ACHA01MRNA0003840	11	0.0189204995011868	L2	4144	34392	12.0493137939056	SLAIN motif-containing protein 2; 
ACHA01MRNA0016896	3	0.00516013622759641	L2	958	7951	12.048798893221	Serine/threonine-protein kinase 1; 
ACHA01MRNA0039940	1	0.0017200454091988	L2	521	4325	12.0462427745665	Epithelial membrane protein 2; 
ACHA01MRNA0021546	1	0.0017200454091988	L2	321	2665	12.0450281425891	TNF receptor-associated factor 2; 
ACHA01MRNA0000772	2	0.00344009081839761	L2	853	7084	12.0412196499153	Sin3 histone deacetylase corepressor complex component SDS3; 
ACHA01MRNA0025195	7	0.0120403178643916	L2	2981	24761	12.0390937361173	N-acetylserotonin O-methyltransferase-like protein; 
ACHA01MRNA0022196	4	0.00688018163679521	L2	672	5582	12.0386958079541	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A containing DEAD/H box 1; 
ACHA01MRNA0014853	5	0.00860022704599401	L2	4029	33468	12.0383650053783	Ubiquitin carboxyl-terminal hydrolase 13; 
ACHA01MRNA0013768	1	0.0017200454091988	L2	422	3506	12.0365088419852	NA
ACHA01MRNA0011539	5	0.00860022704599401	L2	2622	21787	12.0346995914995	NA
ACHA01MRNA0023736	2	0.00344009081839761	L2	494	4105	12.0341047503045	Rab-interacting lysosomal protein; 
ACHA01MRNA0036801	2	0.00344009081839761	L2	368	3058	12.0340091563113	EF-hand domain-containing protein D1; 
ACHA01MRNA0021517	3	0.00516013622759641	L2	1419	11792	12.0335820895522	Netrin receptor UNC5A; 
ACHA01MRNA0003001	1	0.0017200454091988	L2	814	6765	12.0325203252033	Sorting nexin-6; 
ACHA01MRNA0018834	10	0.017200454091988	L2	2049	17033	12.0295896201491	Dedicator of cytokinesis protein 5; 
ACHA01MRNA0027707	4	0.00688018163679521	L2	656	5454	12.027869453612	Histone deacetylase 10; 
ACHA01MRNA0021986	1	0.0017200454091988	L2	531	4415	12.0271800679502	Thymus-specific serine protease; 
ACHA01MRNA0004460	1	0.0017200454091988	L2	954	7934	12.0241996470885	Contactin-associated protein like 5-2; 
ACHA01MRNA0026189	3	0.00516013622759641	L2	1709	14216	12.0216657287563	Uncharacterized protein SYNPCC7002_A0175; 
ACHA01MRNA0009369	6	0.0103202724551928	L2	1339	11144	12.0154343144293	Myozenin-1; 
ACHA01MRNA0009746	11	0.0189204995011868	L2	3513	29238	12.0151857172173	Histone demethylase UTY; 
ACHA01MRNA0014232	1	0.0017200454091988	L2	285	2372	12.0151770657673	UDP-glucuronosyltransferase 2B4; 
ACHA01MRNA0019069	2	0.00344009081839761	L2	613	5102	12.014896119169	NA
ACHA01MRNA0006199	12	0.0206405449103856	L2	4423	36813	12.0147773884226	MAGUK p55 subfamily member 6; 
ACHA01MRNA0004921	2	0.00344009081839761	L2	1119	9314	12.0141722138716	Cell surface A33 antigen; 
ACHA01MRNA0000902	1	0.0017200454091988	L2	1056	8790	12.0136518771331	DNA oxidative demethylase ALKBH2; 
ACHA01MRNA0010672	4	0.00688018163679521	L2	3162	26323	12.0123086274361	NA
ACHA01MRNA0006290	1	0.0017200454091988	L2	550	4581	12.0061122025759	B-cell receptor CD22; 
ACHA01MRNA0000415	17	0.0292407719563796	L2	4447	37048	12.0033470092853	NA
ACHA01MRNA0019216	1	0.0017200454091988	L2	411	3425	12	Protein FAM83E; 
ACHA01MRNA0014781	6	0.0103202724551928	L2	2456	20471	11.9974598212105	Paired box protein Pax-2; 
ACHA01MRNA0038838	5	0.00860022704599401	L2	1307	10894	11.9974297778594	Schwannomin-interacting protein 1; 
ACHA01MRNA0028431	4	0.00688018163679521	L2	971	8096	11.9935770750988	Endoribonuclease Dicer homolog 3b; 
ACHA01MRNA0008131	2	0.00344009081839761	L2	1293	10781	11.9933215842686	NA
ACHA01MRNA0004050	3	0.00516013622759641	L2	686	5720	11.993006993007	Nuclear body protein SP140-like protein; 
ACHA01MRNA0017207	2	0.00344009081839761	L2	771	6429	11.9925338310779	Tumor protein p53-inducible nuclear protein 2; 
ACHA01MRNA0028875	4	0.00688018163679521	L2	1562	13027	11.9904813080525	Syntaxin-2; 
ACHA01MRNA0009432	7	0.0120403178643916	L2	4344	36229	11.9903944353971	DENN domain-containing protein 4C; 
ACHA01MRNA0020471	2	0.00344009081839761	L2	491	4096	11.9873046875	Cerebellin-3; 
ACHA01MRNA0014043	2	0.00344009081839761	L2	1185	9887	11.9854354202488	Ceramide synthase 2; 
ACHA01MRNA0023724	4	0.00688018163679521	L2	1356	11318	11.98091535607	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8; 
ACHA01MRNA0035708	5	0.00860022704599401	L2	1636	13656	11.9800820152314	Homeobox protein extradenticle; 
ACHA01MRNA0028725	1	0.0017200454091988	L2	1722	14381	11.974132535985	Midkine-B; 
ACHA01MRNA0026094	9	0.0154804086827892	L2	4136	34558	11.9682852016899	Calpain-2 catalytic subunit; 
ACHA01MRNA0017231	1	0.0017200454091988	L2	1450	12116	11.9676460878178	Src substrate cortactin; 
ACHA01MRNA0035127	2	0.00344009081839761	L2	776	6485	11.9660755589823	Neuronal pentraxin-1; 
ACHA01MRNA0038604	1	0.0017200454091988	L2	879	7346	11.9656956166621	Membrane-associated protein Hem; 
ACHA01MRNA0000008	6	0.0103202724551928	L2	976	8158	11.9637165972052	Poly(U)-specific endoribonuclease; 
ACHA01MRNA0018466	6	0.0103202724551928	L2	1543	12898	11.9630950534967	Unconventional myosin-XVIIIa; 
ACHA01MRNA0007530	7	0.0120403178643916	L2	2528	21132	11.9628998674995	Tensin-3; 
ACHA01MRNA0010536	7	0.0120403178643916	L2	1466	12255	11.9624643002856	Solute carrier family 25 member 44; 
ACHA01MRNA0018504	8	0.0137603632735904	L2	3327	27815	11.9611720294805	RNA-binding protein 27; 
ACHA01MRNA0000941	1	0.0017200454091988	L2	212	1773	11.9571347997744	DnaJ homolog subfamily B member 1; 
ACHA01MRNA0022415	1	0.0017200454091988	L2	960	8029	11.9566571179474	NA
ACHA01MRNA0010765	16	0.0275207265471808	L2	4416	36944	11.9532265049805	PH and SEC7 domain-containing protein 1; 
ACHA01MRNA0020142	5	0.00860022704599401	L2	1718	14373	11.9529673693731	Receptor-type tyrosine-protein phosphatase U; 
ACHA01MRNA0009700	2	0.00344009081839761	L2	556	4652	11.9518486672399	Ras-GEF domain-containing family member 1C; 
ACHA01MRNA0004802	2	0.00344009081839761	L2	775	6486	11.9488128276287	Cilia- and flagella-associated protein 161; 
ACHA01MRNA0037960	3	0.00516013622759641	L2	1470	12308	11.9434514137147	Beta-catenin-interacting protein 1; 
ACHA01MRNA0003909	10	0.017200454091988	L2	4649	38928	11.9425606247431	Immunoglobulin superfamily member 5; 
ACHA01MRNA0030845	1	0.0017200454091988	L2	1222	10235	11.9394235466536	Fibrocystin-L; 
ACHA01MRNA0026807	3	0.00516013622759641	L2	2565	21484	11.9391174827779	Decaprenyl-diphosphate synthase subunit 1; 
ACHA01MRNA0028002	10	0.017200454091988	L2	2054	17205	11.9383900029061	Amyloid beta A4 protein; 
ACHA01MRNA0018517	5	0.00860022704599401	L2	743	6224	11.9376606683805	Ryanodine receptor 3; 
ACHA01MRNA0007682	9	0.0154804086827892	L2	3356	28115	11.9366886003912	NA
ACHA01MRNA0031003	2	0.00344009081839761	L2	773	6476	11.9363804817789	Laminin subunit beta-1; 
ACHA01MRNA0012036	2	0.00344009081839761	L2	586	4910	11.9348268839104	DNA polymerase alpha catalytic subunit; 
ACHA01MRNA0003336	5	0.00860022704599401	L2	2739	22951	11.9341205176245	Src kinase-associated phosphoprotein 2-A; 
ACHA01MRNA0015925	8	0.0137603632735904	L2	4297	36007	11.9337906518177	Kelch domain-containing protein 3; 
ACHA01MRNA0027051	3	0.00516013622759641	L2	1168	9788	11.9329791581528	ABC transporter C family member 12; 
ACHA01MRNA0009785	4	0.00688018163679521	L2	2382	19965	11.9308790383171	Myosin-1B; 
ACHA01MRNA0003381	2	0.00344009081839761	L2	853	7153	11.9250664057039	Voltage-dependent N-type calcium channel subunit alpha-1B; 
ACHA01MRNA0039891	11	0.0189204995011868	L2	3164	26535	11.9238741285095	Poly [ADP-ribose] polymerase 1; 
ACHA01MRNA0001349	6	0.0103202724551928	L2	750	6290	11.9236883942766	Cornifelin; 
ACHA01MRNA0028791	4	0.00688018163679521	L2	799	6702	11.921814383766	Melanopsin; 
ACHA01MRNA0004674	6	0.0103202724551928	L2	1343	11270	11.9165927240461	LIM and SH3 domain protein 1; 
ACHA01MRNA0009583	6	0.0103202724551928	L2	1849	15522	11.9121247261951	Condensin complex subunit 2; 
ACHA01MRNA0013554	5	0.00860022704599401	L2	1394	11704	11.9104579630895	SAM50-like protein gop-3; 
ACHA01MRNA0005632	1	0.0017200454091988	L2	300	2519	11.9094878920206	Trypsin-1; 
ACHA01MRNA0040707	2	0.00344009081839761	L2	663	5569	11.9051894415514	E3 ubiquitin-protein ligase TRIM33; 
ACHA01MRNA0033762	7	0.0120403178643916	L2	3178	26699	11.9030675306191	Cullin-3; 
ACHA01MRNA0006347	3	0.00516013622759641	L2	908	7633	11.8957159701297	Cartilage acidic protein 1; 
ACHA01MRNA0011124	7	0.0120403178643916	L2	2362	19866	11.88966072687	SUMO-interacting motif-containing protein 1; 
ACHA01MRNA0027224	3	0.00516013622759641	L2	1038	8735	11.8832283915283	C-type lectin domain family 12 member B; 
ACHA01MRNA0013410	8	0.0137603632735904	L2	2787	23456	11.8818212824011	Carboxypeptidase Q; 
ACHA01MRNA0016725	1	0.0017200454091988	L2	530	4461	11.8807442277516	NA
ACHA01MRNA0017530	3	0.00516013622759641	L2	2368	19945	11.872649786914	DDB1- and CUL4-associated factor 8; 
ACHA01MRNA0017606	5	0.00860022704599401	L2	2443	20577	11.872478981387	Sodium/hydrogen exchanger 9; 
ACHA01MRNA0017864	1	0.0017200454091988	L2	361	3042	11.8671926364234	Kyphoscoliosis peptidase; 
ACHA01MRNA0023073	1	0.0017200454091988	L2	511	4307	11.864406779661	NA
ACHA01MRNA0014058	4	0.00688018163679521	L2	2590	21833	11.8627765309394	WD repeat domain phosphoinositide-interacting protein 2; 
ACHA01MRNA0009399	1	0.0017200454091988	L2	497	4190	11.8615751789976	Glycerophosphodiester phosphodiesterase GDPD3; 
ACHA01MRNA0021180	6	0.0103202724551928	L2	2554	21541	11.8564597743837	Neurobeachin-like protein 1; 
ACHA01MRNA0020122	4	0.00688018163679521	L2	1433	12087	11.8557127492347	UMP-CMP kinase; 
ACHA01MRNA0016730	1	0.0017200454091988	L2	356	3003	11.8548118548119	CDKN2AIP N-terminal-like protein; 
ACHA01MRNA0025220	4	0.00688018163679521	L2	762	6428	11.8543870566273	Mucosa-associated lymphoid tissue lymphoma translocation protein 1 homolog; 
ACHA01MRNA0029499	2	0.00344009081839761	L2	912	7698	11.8472330475448	Procollagen galactosyltransferase 1-B; 
ACHA01MRNA0006869	4	0.00688018163679521	L2	3566	30102	11.8463889442562	Transmembrane and TPR repeat-containing protein F38B6.6; 
ACHA01MRNA0029518	4	0.00688018163679521	L2	1121	9463	11.8461375885026	Protein transport protein sec13; 
ACHA01MRNA0009483	7	0.0120403178643916	L2	2926	24719	11.837048424289	Protein unc-112; 
ACHA01MRNA0012290	6	0.0103202724551928	L2	1481	12514	11.8347450855042	DEP domain-containing protein 1B; 
ACHA01MRNA0002521	5	0.00860022704599401	L2	1060	8960	11.8303571428571	Acyl-coenzyme A thioesterase 1; 
ACHA01MRNA0009584	4	0.00688018163679521	L2	2116	17888	11.8291592128801	Transmembrane protein 184 homolog DDB_G0279555; 
ACHA01MRNA0017976	2	0.00344009081839761	L2	286	2418	11.8279569892473	Atypical chemokine receptor 4; 
ACHA01MRNA0001161	8	0.0137603632735904	L2	1010	8540	11.8266978922717	NA
ACHA01MRNA0004072	10	0.017200454091988	L2	4122	34858	11.8251190544495	NA
ACHA01MRNA0012678	5	0.00860022704599401	L2	1148	9710	11.8228630278064	Ubiquitin-associated and SH3 domain-containing protein A; 
ACHA01MRNA0003472	1	0.0017200454091988	L2	313	2648	11.8202416918429	B1 bradykinin receptor; 
ACHA01MRNA0019342	1	0.0017200454091988	L2	1154	9763	11.8201372528936	Deoxyribonuclease-1; 
ACHA01MRNA0026064	2	0.00344009081839761	L2	2264	19154	11.8199853816435	Mitotic spindle checkpoint component mad3; 
ACHA01MRNA0009711	3	0.00516013622759641	L2	1921	16254	11.8186292604897	Bloom syndrome protein homolog; 
ACHA01MRNA0019031	11	0.0189204995011868	L2	3568	30196	11.8161345873626	General transcription factor 3C polypeptide 2; 
ACHA01MRNA0023350	3	0.00516013622759641	L2	3930	33260	11.8159951894167	Chromodomain-helicase-DNA-binding protein 1; 
ACHA01MRNA0007931	1	0.0017200454091988	L2	274	2319	11.8154376886589	Phospholipase D2; 
ACHA01MRNA0010527	2	0.00344009081839761	L2	680	5756	11.8137595552467	Cytoplasmic aconitate hydratase; 
ACHA01MRNA0023786	4	0.00688018163679521	L2	546	4622	11.8130679359585	CAP-Gly domain-containing linker protein 1; 
ACHA01MRNA0015919	5	0.00860022704599401	L2	1187	10053	11.8074206704466	NA
ACHA01MRNA0029250	2	0.00344009081839761	L2	1473	12477	11.8057225294542	Rho GTPase-activating protein 25; 
ACHA01MRNA0036040	2	0.00344009081839761	L2	1059	8971	11.8047040463716	Tyrosine-protein phosphatase 99A; 
ACHA01MRNA0011612	11	0.0189204995011868	L2	3142	26620	11.8031555221638	NA
ACHA01MRNA0015464	2	0.00344009081839761	L2	1011	8566	11.8024749007705	High affinity copper uptake protein 1; 
ACHA01MRNA0038689	1	0.0017200454091988	L2	407	3451	11.7936829904376	Acid-sensing ion channel 1A; 
ACHA01MRNA0019427	1	0.0017200454091988	L2	548	4647	11.7925543361308	Myoneurin; 
ACHA01MRNA0026982	1	0.0017200454091988	L2	483	4096	11.7919921875	ATP-dependent RNA helicase DQX1; 
ACHA01MRNA0029717	4	0.00688018163679521	L2	2034	17253	11.7892540427752	Tenascin-R; 
ACHA01MRNA0029727	1	0.0017200454091988	L2	143	1213	11.7889530090684	Homeobox protein Hox-D4a; 
ACHA01MRNA0018652	4	0.00688018163679521	L2	2965	25152	11.7883269720102	Putative tyrosine-protein phosphatase auxilin; 
ACHA01MRNA0025489	2	0.00344009081839761	L2	471	3996	11.7867867867868	Transmembrane emp24 domain-containing protein 5; 
ACHA01MRNA0033664	5	0.00860022704599401	L2	1623	13771	11.7856364824631	ATP-binding cassette sub-family A member 12; 
ACHA01MRNA0032479	6	0.0103202724551928	L2	3279	27824	11.7847901092582	Multiple epidermal growth factor-like domains protein 8; 
ACHA01MRNA0033166	4	0.00688018163679521	L2	1050	8911	11.783189316575	Probable sugar phosphate/phosphate translocator At1g12500; 
ACHA01MRNA0001811	1	0.0017200454091988	L2	472	4007	11.7793860743699	Pre-mRNA-processing factor 19; 
ACHA01MRNA0014397	2	0.00344009081839761	L2	333	2827	11.7792713123452	Cytoplasmic dynein 2 heavy chain 1; 
ACHA01MRNA0021749	3	0.00516013622759641	L2	1358	11529	11.778992106861	RCC1 and BTB domain-containing protein 2; 
ACHA01MRNA0025088	2	0.00344009081839761	L2	1286	10919	11.7776353145892	DNA repair and recombination protein RAD54-like; 
ACHA01MRNA0011111	4	0.00688018163679521	L2	1146	9731	11.7767958072141	Glucose-6-phosphate exchanger SLC37A4; 
ACHA01MRNA0020178	3	0.00516013622759641	L2	1035	8790	11.7747440273038	Serine/threonine-protein kinase SBK2; 
ACHA01MRNA0016706	2	0.00344009081839761	L2	1458	12384	11.7732558139535	Isoaspartyl peptidase/L-asparaginase; 
ACHA01MRNA0005964	4	0.00688018163679521	L2	3620	30750	11.7723577235772	A-kinase anchor protein 9; 
ACHA01MRNA0034331	2	0.00344009081839761	L2	827	7025	11.7722419928826	Ephrin type-B receptor 1-B; 
ACHA01MRNA0013167	6	0.0103202724551928	L2	1513	12853	11.7715708394927	Calcium-binding mitochondrial carrier protein SCaMC-1-B; 
ACHA01MRNA0013599	3	0.00516013622759641	L2	1471	12500	11.768	Neuroglobin; 
ACHA01MRNA0000676	4	0.00688018163679521	L2	618	5252	11.7669459253618	Chitotriosidase-1; 
ACHA01MRNA0009104	5	0.00860022704599401	L2	1084	9213	11.7659828503202	Interleukin-17 receptor E; 
ACHA01MRNA0038207	5	0.00860022704599401	L2	971	8253	11.7654186356476	Serine protease 27; 
ACHA01MRNA0024459	4	0.00688018163679521	L2	690	5865	11.7647058823529	Protein scribble homolog; 
ACHA01MRNA0000800	1	0.0017200454091988	L2	605	5143	11.7635621232744	SWR1-complex protein 4 >lcl|P0CO96.1 RecName: Full=SWR1-complex protein 4; 
ACHA01MRNA0036038	4	0.00688018163679521	L2	927	7881	11.7624666920442	Lectin; 
ACHA01MRNA0003912	4	0.00688018163679521	L2	1656	14082	11.7596932253941	Rho-associated protein kinase 1; 
ACHA01MRNA0014808	1	0.0017200454091988	L2	1385	11779	11.7582137702691	Tumor necrosis factor receptor type 1-associated DEATH domain protein; 
ACHA01MRNA0007514	3	0.00516013622759641	L2	531	4517	11.7555899933584	Golgi apyrase; 
ACHA01MRNA0010139	3	0.00516013622759641	L2	1458	12404	11.7542728152209	Rho GTPase-activating protein 25; 
ACHA01MRNA0000774	1	0.0017200454091988	L2	532	4527	11.7517119505191	Breast cancer metastasis-suppressor 1-like protein-A; 
ACHA01MRNA0030106	1	0.0017200454091988	L2	532	4527	11.7517119505191	Breast cancer metastasis-suppressor 1-like protein-A; 
ACHA01MRNA0003459	5	0.00860022704599401	L2	1473	12538	11.7482852129526	Na(+)/H(+) exchange regulatory cofactor NHE-RF1; 
ACHA01MRNA0028111	2	0.00344009081839761	L2	613	5218	11.7477960904561	Lipoprotein lipase; 
ACHA01MRNA0015793	7	0.0120403178643916	L2	2235	19027	11.7464655489567	Protein phosphatase 1F; 
ACHA01MRNA0000359	2	0.00344009081839761	L2	247	2103	11.7451260104612	WASH complex subunit 4; 
ACHA01MRNA0007058	6	0.0103202724551928	L2	1387	11810	11.7442845046571	Ephrin type-B receptor 1-B; 
ACHA01MRNA0016179	3	0.00516013622759641	L2	944	8042	11.7383735389207	Exosome complex component rrp43; 
ACHA01MRNA0024293	4	0.00688018163679521	L2	1532	13056	11.734068627451	Ceruloplasmin; 
ACHA01MRNA0035681	1	0.0017200454091988	L2	428	3649	11.7292408879145	Circadian-associated transcriptional repressor; 
ACHA01MRNA0009823	7	0.0120403178643916	L2	1713	14608	11.7264512595838	Laminin subunit alpha-4; 
ACHA01MRNA0029282	11	0.0189204995011868	L2	2732	23305	11.7228062647501	Probable E3 ubiquitin-protein ligase RNF144A-A; 
ACHA01MRNA0006521	3	0.00516013622759641	L2	965	8235	11.7182756527019	Sideroflexin-1; 
ACHA01MRNA0021425	6	0.0103202724551928	L2	3215	27451	11.7117773487305	Testis-specific gene 10 protein; 
ACHA01MRNA0003616	7	0.0120403178643916	L2	3220	27496	11.7107942973523	Probable E3 ubiquitin-protein ligase HECTD2; 
ACHA01MRNA0004962	1	0.0017200454091988	L2	371	3169	11.7071631429473	Apolipoprotein L6; 
ACHA01MRNA0016128	2	0.00344009081839761	L2	1495	12770	11.7071260767424	Peroxisomal NADH pyrophosphatase NUDT12; 
ACHA01MRNA0003966	2	0.00344009081839761	L2	638	5450	11.7064220183486	Trypsin; 
